id,age,status,sex,orientation,body_type,diet,drinks,drugs,education,height,income,offspring,pets,smokes
2713,28,0,1,0,1,0,2,0,1,65.0,0,0,1,0
2714,47,0,1,0,4,0,3,0,1,65.0,100000,1,0,0
2723,25,0,1,0,0,0,3,0,1,67.0,0,1,0,3
2735,32,0,0,0,4,1,2,0,1,74.0,0,1,2,0
2746,36,0,1,0,2,0,2,0,1,62.0,0,1,1,0
2747,36,0,1,0,2,0,1,0,1,69.0,100000,1,1,0
2749,33,0,1,0,4,0,2,0,1,64.0,0,0,1,0
2751,60,0,0,0,4,1,1,0,3,70.0,0,1,0,0
2752,40,0,1,0,4,0,2,0,1,62.0,0,0,0,0
2756,24,0,0,0,1,0,2,0,2,77.0,0,1,0,0
2771,21,1,0,0,1,0,2,2,0,78.0,0,0,0,4
2774,26,0,0,0,2,0,1,0,6,73.0,20000,1,1,0
2792,23,0,0,0,2,0,2,0,1,76.0,0,0,0,0
2794,35,0,0,0,1,0,3,0,1,73.0,30000,0,0,0
2803,48,0,1,0,4,0,2,0,2,68.0,0,2,0,0
2821,43,0,0,0,4,0,2,1,2,68.0,0,2,0,0
2824,58,0,0,0,1,0,2,0,2,67.0,0,2,0,0
2828,22,2,1,0,2,0,2,0,1,68.0,20000,0,0,0
2829,49,0,1,1,2,0,0,0,1,66.0,0,0,0,0
2841,23,0,1,0,1,0,2,0,1,63.0,0,1,0,1
2847,41,0,0,0,4,0,2,0,1,66.0,0,1,1,0
2848,36,2,1,0,2,0,1,0,1,64.0,0,2,0,0
2850,30,0,0,0,4,4,2,0,1,72.0,70000,1,1,0
2869,30,0,1,0,0,0,2,0,2,65.0,0,0,1,0
2873,29,0,1,0,1,1,2,0,4,60.0,0,0,0,0
2876,23,0,0,0,1,0,1,0,2,72.0,0,0,1,0
2889,27,0,0,0,4,2,0,0,1,71.0,0,1,5,0
2895,25,0,0,1,0,0,3,0,1,74.0,0,1,0,0
2899,31,0,1,0,4,4,2,0,1,61.0,50000,1,0,0
2900,30,0,1,0,2,0,1,0,1,62.0,0,1,0,0
2901,42,0,1,0,1,0,2,0,1,66.0,50000,2,0,3
2907,30,0,1,0,4,0,2,0,1,70.0,60000,0,1,1
2914,20,0,1,2,2,1,2,0,1,63.0,0,0,1,0
2916,24,0,1,2,2,0,2,1,1,63.0,0,0,0,4
2920,19,0,1,0,4,0,0,0,1,65.0,0,1,1,0
2940,44,0,1,0,0,0,0,0,6,66.0,0,0,0,3
2945,47,0,0,0,4,0,0,0,6,73.0,0,2,0,0
2950,27,0,0,0,4,0,3,0,1,72.0,0,0,0,0
2956,36,0,1,0,1,0,2,0,1,73.0,0,0,0,0
2962,23,0,0,1,1,0,3,2,1,76.0,20000,0,1,1
2964,25,0,1,2,1,0,2,1,0,64.0,20000,0,0,0
2970,26,0,1,0,2,0,2,1,2,65.0,0,1,2,0
2994,27,0,0,0,4,0,2,0,1,75.0,0,0,0,0
2995,53,0,0,0,4,1,2,0,6,74.0,0,1,1,0
3002,34,0,1,0,4,0,3,0,1,66.0,0,0,0,0
3007,26,0,1,0,4,0,2,0,2,65.0,0,1,0,0
3011,25,0,1,0,1,0,2,0,0,70.0,0,2,1,2
3012,21,0,0,1,1,0,0,0,1,68.0,20000,1,1,0
3013,35,0,1,0,2,0,2,0,4,66.0,0,1,0,0
3026,40,1,1,0,1,0,2,1,1,69.0,0,0,2,3
3036,31,0,0,0,4,0,2,0,2,65.0,0,0,0,0
3037,24,0,1,0,2,0,3,0,1,65.0,0,0,1,0
3041,39,0,1,0,4,0,1,0,3,62.0,30000,0,0,0
3052,36,0,0,0,4,2,2,0,0,70.0,0,1,2,1
3055,30,0,1,0,4,0,2,0,1,68.0,100000,1,1,0
3062,24,0,0,0,4,0,2,0,1,74.0,0,1,1,0
3068,33,0,0,0,4,0,2,0,2,68.0,150000,0,1,0
3071,32,0,1,0,0,0,2,0,1,68.0,0,0,0,0
3077,44,0,0,0,1,0,0,0,2,67.0,0,1,0,0
3087,24,0,1,0,0,0,3,0,1,66.0,30000,0,1,4
3091,27,0,1,0,0,0,1,0,1,65.0,0,1,2,0
3097,31,0,0,0,5,0,2,0,2,76.0,250000,0,1,0
3102,40,0,0,2,4,1,1,1,1,68.0,30000,0,0,0
3104,37,0,0,0,1,0,2,0,2,77.0,0,1,0,0
3106,30,0,0,0,4,0,3,0,1,70.0,0,1,1,0
3107,29,0,1,0,1,0,1,0,1,62.0,0,1,0,0
3108,49,0,0,0,1,0,2,0,2,70.0,0,2,0,0
3112,40,0,0,0,4,0,0,0,1,69.0,0,1,1,0
3113,18,0,1,2,1,0,2,1,0,62.0,0,1,1,3
3117,20,2,0,2,3,0,0,0,0,66.0,20000,0,0,0
3122,32,0,1,0,1,0,2,0,2,64.0,0,1,0,0
3123,24,0,0,0,1,0,0,0,1,70.0,0,0,1,0
3125,32,0,1,0,4,0,2,0,2,65.0,0,1,1,0
3132,31,0,0,0,1,0,2,0,2,70.0,20000,0,1,0
3133,48,0,1,0,2,0,2,0,2,65.0,0,2,0,0
3137,34,0,1,2,4,1,2,0,1,64.0,0,0,0,0
3138,24,0,1,0,4,1,4,0,0,65.0,20000,1,0,3
3147,29,0,1,0,0,0,1,0,1,66.0,0,0,1,3
3153,42,0,1,0,2,0,1,0,1,63.0,60000,0,0,0
3156,25,0,1,0,4,1,3,2,1,65.0,0,0,0,1
3159,27,0,1,0,4,0,2,0,1,66.0,0,0,1,0
3160,23,0,1,0,1,0,3,1,1,68.0,0,1,1,0
3161,26,0,1,0,0,0,3,0,1,70.0,0,1,0,0
3164,27,2,1,0,2,1,2,0,3,61.0,30000,1,0,0
3168,32,0,0,1,1,0,2,0,3,68.0,1000000,1,0,0
3178,50,0,1,0,2,1,1,0,2,66.0,0,0,0,0
3197,30,0,1,0,4,0,2,0,2,63.0,0,1,1,0
3198,18,0,1,1,1,0,0,0,0,63.0,0,0,0,0
3213,57,0,1,0,4,1,2,0,1,66.0,0,2,0,0
3217,25,0,1,0,1,0,2,0,1,64.0,0,0,1,0
3220,22,2,1,2,0,0,2,0,1,64.0,20000,1,0,0
3222,24,0,0,0,2,0,2,1,1,74.0,20000,1,0,2
3226,26,0,1,0,4,0,2,0,1,59.0,0,0,0,0
3236,23,2,0,0,1,0,1,0,1,66.0,0,0,0,0
3246,27,0,1,0,4,1,2,0,4,67.0,0,1,0,0
3249,26,0,1,0,1,0,0,0,2,64.0,0,0,0,0
3253,48,0,1,0,4,1,2,0,1,67.0,0,2,0,0
3262,25,0,0,0,1,0,1,0,2,67.0,100000,0,0,0
3276,56,0,1,0,1,0,2,0,1,64.0,100000,0,2,0
3288,48,0,1,0,1,0,2,0,4,66.0,0,0,2,0
3295,59,0,1,0,4,0,2,0,1,63.0,0,2,0,0
3318,26,0,0,0,4,0,2,1,1,75.0,0,1,0,0
3339,26,0,0,0,1,0,1,0,1,67.0,0,0,0,0
3346,29,0,0,0,1,1,3,1,3,69.0,40000,0,0,0
3355,28,0,0,0,1,0,2,0,2,70.0,0,0,1,0
3370,22,0,0,0,4,0,2,0,1,77.0,0,0,0,0
3374,21,0,0,1,1,4,2,2,1,75.0,20000,1,0,1
3381,28,0,0,0,4,0,3,1,1,68.0,0,0,0,2
3403,26,0,0,0,1,0,2,0,1,71.0,0,0,2,2
3415,33,0,0,0,1,0,2,0,1,66.0,0,1,1,0
3420,52,0,0,0,4,0,2,0,2,69.0,0,2,1,0
3423,43,0,0,0,1,0,0,0,1,71.0,0,1,5,0
3432,27,1,0,0,5,0,0,0,1,72.0,0,0,1,4
3434,27,0,1,0,2,0,2,0,1,66.0,0,0,0,0
3437,33,0,1,0,5,0,1,1,0,65.0,0,1,0,4
3441,34,0,1,0,2,0,1,0,2,67.0,70000,0,1,0
3452,23,0,1,0,1,0,1,0,1,66.0,0,0,0,0
3454,24,2,1,0,1,0,2,0,1,62.0,0,0,0,0
3459,42,0,1,2,1,0,2,0,1,67.0,0,0,1,0
3465,26,0,1,0,2,0,1,0,1,67.0,0,2,0,0
3466,44,0,1,0,2,0,2,0,1,65.0,0,2,0,0
3468,32,0,1,0,2,0,1,0,2,63.0,0,1,0,4
3469,54,0,1,0,2,0,1,0,1,60.0,0,2,0,0
3479,37,0,1,0,2,0,2,0,1,63.0,70000,0,0,3
3487,32,0,1,0,2,0,2,0,1,62.0,60000,2,2,0
3500,23,0,1,0,1,0,1,0,1,62.0,20000,1,0,0
3507,51,0,0,0,1,0,2,0,3,69.0,0,2,0,0
3509,19,0,1,0,2,0,1,0,1,65.0,0,1,1,0
3527,35,0,0,0,4,1,3,1,1,70.0,0,1,0,3
3530,25,0,1,0,1,4,2,0,2,66.0,0,1,1,0
3541,30,0,0,0,1,0,2,0,2,71.0,0,0,2,2
3542,30,0,0,0,4,0,1,0,1,63.0,0,1,0,0
3543,27,0,1,2,0,0,0,2,1,70.0,0,0,0,3
3550,30,0,0,0,4,0,2,0,1,70.0,0,1,0,0
3558,21,0,0,0,1,0,2,0,1,65.0,30000,0,0,0
3560,23,0,1,0,0,0,2,0,1,63.0,0,0,0,0
3566,35,0,1,0,4,0,2,0,1,66.0,0,1,0,0
3567,43,0,1,0,2,0,2,0,4,65.0,0,2,1,0
3572,24,0,0,0,4,0,2,1,1,73.0,0,0,0,0
3573,38,0,1,0,1,0,2,0,1,66.0,0,2,1,0
3579,22,0,1,0,1,0,2,0,6,69.0,20000,1,0,2
3583,30,0,1,0,4,0,2,0,1,64.0,0,1,0,2
3584,40,0,1,0,4,0,2,0,1,63.0,0,0,0,0
3585,33,0,1,0,2,4,2,0,0,63.0,0,1,0,0
3595,25,0,1,0,1,0,1,0,1,63.0,0,1,1,0
3604,30,0,1,0,2,0,2,0,2,60.0,0,1,0,0
3611,24,0,0,0,1,1,2,1,1,76.0,30000,1,0,0
3612,28,0,1,0,2,0,3,1,1,60.0,0,2,1,1
3614,63,0,1,0,1,0,2,0,2,60.0,0,2,0,0
3618,39,0,1,0,4,0,2,0,1,68.0,0,1,1,0
3620,43,0,1,0,1,0,2,0,1,64.0,0,1,0,1
3621,26,0,1,0,0,0,2,1,2,63.0,0,0,5,0
3623,68,0,1,0,4,0,1,0,4,64.0,0,2,0,0
3624,53,0,1,0,4,0,2,0,1,68.0,70000,0,2,0
3626,45,0,1,0,4,0,2,0,1,64.0,0,0,0,0
3627,32,0,1,0,2,0,2,0,2,63.0,0,1,0,0
3643,32,0,1,0,2,1,2,0,1,63.0,30000,1,5,0
3644,29,0,1,0,0,0,2,1,1,69.0,0,0,1,0
3654,25,0,1,0,0,0,1,0,1,69.0,20000,1,0,0
3674,29,0,0,0,4,0,2,0,1,70.0,0,0,0,0
3683,43,0,1,2,2,4,2,0,2,63.0,0,0,0,0
3689,28,0,0,0,1,0,2,1,1,67.0,0,0,2,0
3696,33,0,0,0,4,0,2,0,1,65.0,0,1,0,0
3701,22,0,0,0,1,1,0,0,1,71.0,0,0,1,0
3705,45,0,0,0,2,1,0,0,6,73.0,0,0,0,4
3725,19,0,0,0,4,0,0,0,1,68.0,0,1,1,0
3745,27,0,1,0,2,0,2,0,1,64.0,20000,0,0,1
3762,24,0,1,0,5,1,2,1,1,66.0,0,0,2,0
3785,30,0,0,0,2,0,3,0,1,72.0,20000,1,1,0
3799,36,1,0,0,4,0,3,0,2,71.0,0,2,1,0
3803,33,0,1,0,4,1,2,0,1,63.0,0,1,0,0
3817,24,0,0,0,1,0,4,0,1,73.0,50000,2,0,0
3827,21,0,1,0,2,0,0,0,1,60.0,20000,1,0,0
3835,27,0,0,0,4,0,1,0,5,65.0,0,0,1,0
3837,30,3,0,1,3,0,1,0,1,68.0,60000,0,1,0
3845,25,0,1,0,2,1,2,0,4,61.0,0,1,0,0
3851,22,0,1,0,1,1,2,0,1,64.0,0,0,0,0
3852,36,0,1,0,1,0,1,0,4,65.0,0,1,0,0
3853,25,0,0,2,4,0,2,1,1,73.0,30000,1,1,1
3864,23,0,0,0,4,0,2,0,1,67.0,0,0,0,0
3865,33,0,1,0,4,0,2,0,1,70.0,0,1,1,0
3873,56,0,1,0,0,1,2,0,2,64.0,0,0,0,0
3888,34,0,1,0,4,1,1,0,2,62.0,0,0,2,0
3904,25,0,1,0,0,0,2,0,1,69.0,0,1,2,0
3913,26,0,1,0,4,0,2,1,1,64.0,40000,1,0,0
3930,27,0,0,0,5,0,3,0,1,69.0,0,0,0,0
3931,67,0,0,0,1,0,2,0,1,68.0,0,3,0,0
3948,26,1,0,0,4,0,2,1,5,70.0,0,0,0,0
3949,30,0,1,0,4,0,2,0,4,68.0,0,1,0,0
3969,39,0,0,0,1,0,2,0,1,65.0,0,1,0,0
3972,31,0,0,0,1,0,1,0,1,68.0,80000,1,0,0
3981,52,0,0,0,4,0,2,0,2,66.0,100000,2,1,0
3986,32,0,0,0,4,1,2,0,2,73.0,0,1,1,0
3994,27,0,0,0,4,0,2,0,1,70.0,0,1,0,0
4007,32,0,0,0,1,0,5,0,1,64.0,60000,0,0,0
4032,28,0,0,0,3,0,3,0,1,72.0,20000,0,1,3
4035,69,0,0,1,1,1,2,0,3,74.0,0,0,0,0
4036,29,0,1,0,2,0,2,0,1,64.0,0,0,1,0
4039,18,0,1,0,1,0,2,0,0,67.0,0,1,0,3
4049,32,0,1,0,4,0,2,0,2,64.0,0,1,0,0
4057,29,0,1,0,4,1,2,0,1,62.0,0,1,0,0
4062,32,1,1,2,4,0,2,1,2,65.0,0,1,2,0
4066,25,0,0,0,1,0,2,0,0,67.0,0,0,1,3
4108,34,0,0,0,4,0,2,1,1,70.0,0,1,2,0
4109,27,0,1,0,2,1,2,0,1,64.0,40000,1,0,0
4115,28,0,0,0,1,0,3,1,1,69.0,0,0,0,2
4116,25,0,1,0,1,0,2,0,1,62.0,0,0,1,0
4119,23,0,0,0,2,0,2,0,1,74.0,20000,0,0,0
4120,23,0,1,0,5,0,2,0,2,68.0,0,1,0,0
4127,25,0,0,0,4,0,1,0,1,73.0,0,0,1,0
4133,30,0,0,0,1,0,2,0,2,70.0,80000,1,1,2
4136,24,0,0,1,1,0,2,0,2,76.0,0,1,0,0
4141,29,0,0,0,4,0,2,0,3,75.0,0,1,0,0
4143,20,0,1,0,2,0,2,0,5,62.0,0,0,1,3
4146,23,0,1,0,2,0,2,0,1,60.0,0,1,0,0
4151,29,0,0,0,4,0,2,0,2,69.0,0,0,1,0
4156,31,0,1,0,4,0,2,0,1,60.0,0,1,1,0
4160,33,0,1,0,1,0,2,0,1,64.0,0,0,0,0
4162,51,1,1,0,1,0,3,1,1,67.0,0,0,0,0
4168,30,0,0,0,1,0,2,0,3,72.0,0,1,0,0
4177,27,0,0,0,1,0,3,0,1,66.0,0,0,0,4
4180,29,0,0,0,4,0,2,0,1,68.0,100000,0,1,0
4183,31,0,0,0,4,0,2,1,2,77.0,0,0,1,0
4187,51,0,0,0,2,0,0,1,6,74.0,0,2,1,0
4194,46,0,1,0,2,0,2,0,2,63.0,0,0,0,2
4208,32,0,1,1,1,0,1,0,2,64.0,0,1,1,0
4218,25,0,0,0,1,0,2,1,1,73.0,0,0,1,2
4223,26,0,1,0,2,0,3,0,5,63.0,0,1,3,0
4224,59,0,0,0,1,0,2,0,1,71.0,0,2,1,3
4227,32,0,1,0,2,4,2,0,2,61.0,0,1,0,0
4230,50,0,0,0,1,0,2,0,1,69.0,60000,2,2,0
4233,49,0,0,0,1,0,2,1,1,68.0,0,0,5,0
4239,26,0,0,0,4,0,2,0,1,71.0,0,0,0,0
4241,26,0,0,0,4,0,2,1,1,71.0,20000,0,0,0
4243,52,0,1,2,2,0,1,0,1,69.0,0,2,0,0
4244,28,0,0,0,5,0,2,1,2,73.0,20000,1,0,1
4245,50,0,1,0,2,1,2,0,2,63.0,0,0,0,0
4260,65,0,0,0,4,0,0,1,1,70.0,30000,0,2,0
4270,50,3,0,0,4,4,0,0,1,73.0,0,2,0,2
4275,47,0,1,2,4,0,0,0,2,69.0,30000,2,0,0
4280,20,0,0,0,4,0,1,0,1,66.0,0,0,0,0
4282,58,0,0,0,1,0,2,0,1,67.0,0,2,1,3
4286,59,0,1,0,0,0,2,0,1,69.0,0,2,0,0
4287,48,0,1,0,0,0,2,0,1,67.0,0,0,1,0
4291,35,1,1,1,4,0,2,0,1,63.0,20000,2,0,0
4304,36,0,0,0,4,4,2,0,2,72.0,1000000,0,1,0
4306,39,0,0,0,1,1,2,0,1,72.0,0,0,1,0
4317,41,0,1,2,2,0,0,0,2,66.0,0,2,1,0
4327,63,0,0,0,1,0,2,0,2,67.0,0,2,0,0
4330,39,3,0,0,4,0,1,0,1,69.0,100000,2,0,0
4334,33,0,0,0,1,0,3,1,2,69.0,0,1,0,0
4343,32,0,0,0,4,0,2,0,4,66.0,0,1,0,0
4356,42,0,1,1,2,0,2,0,1,66.0,0,0,2,2
4370,26,0,1,2,2,0,2,0,4,70.0,20000,0,0,0
4376,48,1,0,0,1,0,1,0,1,64.0,0,2,0,0
4393,31,0,1,0,2,0,2,0,1,65.0,0,1,0,0
4398,25,0,1,0,2,4,0,0,1,62.0,0,2,0,0
4399,28,0,1,0,1,0,2,0,1,65.0,0,1,1,0
4408,27,0,1,0,4,1,2,0,3,62.0,50000,1,1,0
4410,23,0,1,0,2,0,2,0,6,68.0,0,1,0,0
4411,26,0,1,0,2,0,2,0,1,68.0,0,1,1,0
4412,26,0,1,0,2,0,2,0,1,67.0,20000,2,0,0
4425,26,0,0,0,4,0,2,0,2,72.0,0,1,1,0
4432,23,2,1,2,4,0,1,0,1,66.0,0,0,1,0
4434,19,0,1,2,2,0,2,1,1,64.0,0,1,0,4
4440,37,0,0,1,2,0,0,0,1,68.0,0,0,1,0
4448,34,0,0,0,4,0,2,0,1,70.0,0,1,0,0
4449,29,0,0,0,4,0,2,0,1,72.0,0,0,0,0
4464,31,0,1,0,1,0,2,1,1,64.0,0,1,0,0
4469,28,0,1,0,4,0,0,0,3,65.0,0,0,1,0
4478,31,0,1,0,4,0,2,0,1,61.0,0,1,1,0
4480,22,0,1,0,1,0,2,0,1,62.0,20000,0,0,0
4483,30,2,0,0,4,0,2,0,1,71.0,0,0,1,0
4487,28,0,0,0,4,1,2,0,1,73.0,80000,1,0,0
4491,49,0,1,0,4,0,2,0,1,67.0,70000,2,1,0
4506,36,0,0,0,5,1,2,0,1,74.0,0,3,1,0
4512,20,0,1,1,1,0,2,1,1,68.0,0,0,0,3
4519,22,2,1,0,0,1,1,0,1,68.0,0,0,0,0
4523,43,3,0,2,4,1,1,1,1,72.0,0,2,0,0
4531,25,0,0,0,4,0,2,0,1,75.0,0,0,1,0
4552,49,0,0,0,1,0,2,0,2,66.0,0,2,0,0
4557,45,0,0,1,2,0,2,0,2,70.0,80000,0,1,0
4558,41,0,1,0,4,1,2,0,3,68.0,0,1,1,0
4562,29,0,1,0,2,0,2,0,6,67.0,0,2,1,0
4572,27,2,1,2,1,0,2,0,1,67.0,70000,0,2,0
4574,44,0,1,0,4,0,2,0,2,67.0,0,2,0,0
4579,35,0,1,2,1,1,1,0,1,60.0,0,0,1,0
4582,42,0,0,0,1,0,1,0,1,69.0,0,2,0,0
4609,18,0,0,1,1,0,2,1,1,70.0,20000,1,1,3
4613,20,0,1,1,2,0,2,0,1,68.0,0,0,0,3
4626,56,0,0,0,1,0,2,0,1,72.0,20000,2,0,0
4629,32,0,0,0,1,0,2,0,1,76.0,0,1,0,0
4638,26,0,0,0,4,0,2,0,1,73.0,20000,1,1,0
4639,30,0,1,0,4,1,2,0,1,62.0,0,1,0,0
4641,30,0,0,0,0,0,2,0,1,70.0,60000,1,1,0
4651,45,0,1,0,0,0,2,0,1,65.0,0,2,1,0
4654,24,0,0,0,4,0,2,1,1,68.0,40000,0,0,0
4657,23,0,1,2,4,1,4,1,1,71.0,0,0,0,4
4660,26,0,1,2,1,0,2,0,1,65.0,0,0,0,0
4672,30,0,0,1,0,0,3,0,1,70.0,30000,0,0,1
4682,63,0,1,0,1,0,2,0,1,63.0,60000,2,0,0
4696,26,0,0,0,0,1,1,1,1,70.0,0,0,1,0
4700,32,2,1,0,2,0,0,1,6,67.0,0,0,0,4
4709,26,0,0,0,4,0,2,0,1,71.0,0,0,1,0
4713,41,0,1,0,2,0,2,0,1,64.0,0,2,1,0
4715,64,0,1,0,2,4,1,0,2,66.0,0,2,1,0
4718,45,0,0,0,4,1,2,0,1,71.0,0,2,3,0
4723,27,0,0,0,1,0,2,1,1,71.0,0,1,1,4
4732,36,0,0,0,4,0,2,0,1,72.0,150000,1,0,0
4735,40,0,0,0,4,0,2,0,1,70.0,0,2,1,0
4740,22,0,0,0,4,0,2,0,1,74.0,0,0,0,0
4741,46,0,0,0,1,0,2,0,1,71.0,0,0,2,0
4743,55,0,1,0,1,0,0,0,1,67.0,0,2,0,3
4745,23,0,0,0,4,0,2,1,5,72.0,0,1,0,0
4748,29,0,0,1,4,0,2,1,1,69.0,0,1,0,1
4758,34,0,1,0,4,0,2,0,1,67.0,0,1,0,0
4764,27,0,0,2,1,0,3,1,1,69.0,20000,0,0,3
4775,24,2,1,0,1,1,2,0,1,67.0,0,0,0,0
4777,56,0,1,0,2,0,1,0,1,64.0,0,0,0,2
4791,22,0,1,0,2,0,2,1,0,64.0,20000,2,0,3
4802,41,1,0,0,1,0,5,0,1,74.0,20000,2,2,0
4815,34,0,0,0,1,1,0,0,1,72.0,0,0,2,3
4816,43,0,1,0,1,0,2,0,0,67.0,0,2,1,0
4827,27,2,0,0,1,0,0,0,1,73.0,30000,2,1,0
4830,31,0,1,0,2,0,2,1,1,67.0,70000,1,0,1
4832,25,0,1,0,0,0,2,1,1,66.0,20000,0,0,0
4835,32,0,0,0,4,1,2,0,1,69.0,30000,1,0,0
4841,30,0,0,0,1,0,1,0,1,72.0,0,1,1,4
4843,22,0,1,0,4,0,3,1,1,65.0,0,0,1,2
4861,29,0,1,0,4,0,2,0,2,64.0,0,1,0,0
4862,22,0,0,0,2,4,1,1,0,76.0,0,0,0,0
4867,36,0,0,0,4,0,2,0,3,72.0,0,1,0,0
4879,50,0,1,0,2,0,1,0,1,60.0,0,0,1,0
4884,61,0,1,0,4,0,2,0,1,66.0,30000,2,2,0
4892,47,0,1,0,4,0,2,0,2,69.0,0,0,0,0
4894,60,0,1,0,1,0,2,0,6,63.0,0,0,1,0
4897,18,0,1,0,4,0,1,1,1,63.0,0,0,0,0
4902,66,0,1,0,2,1,1,0,1,64.0,70000,2,1,0
4904,28,0,1,0,1,0,2,0,1,67.0,0,0,0,0
4906,37,0,0,0,1,0,0,0,2,70.0,70000,2,0,2
4910,23,0,0,0,4,0,2,1,1,66.0,0,0,1,0
4916,47,0,1,1,4,0,2,0,2,66.0,0,2,0,0
4922,57,0,0,0,2,0,2,0,1,67.0,100000,1,0,0
4925,24,0,0,0,4,0,2,1,1,72.0,0,1,2,1
4931,34,0,1,0,1,0,2,0,2,66.0,0,1,1,0
4932,34,0,0,0,1,0,4,0,1,74.0,0,0,1,0
4934,23,0,0,1,0,0,3,0,1,69.0,0,1,2,4
4940,23,0,0,1,0,0,0,0,6,69.0,0,1,0,0
4947,33,0,0,0,1,0,0,0,1,68.0,0,1,0,0
4948,24,0,0,0,1,1,2,0,2,74.0,20000,1,0,0
4951,36,0,0,0,4,0,4,0,1,69.0,0,0,0,0
4952,23,0,0,0,1,0,1,1,1,67.0,0,0,0,0
4953,37,0,0,0,4,0,2,0,2,70.0,100000,0,0,0
4969,19,0,0,1,1,0,2,1,0,69.0,0,1,2,0
4974,22,0,1,0,1,0,2,0,1,65.0,0,1,0,0
4991,25,0,1,2,2,0,2,0,1,69.0,20000,1,1,3
5013,25,0,0,0,3,0,0,0,1,68.0,80000,1,1,0
5015,29,0,0,0,0,0,2,1,6,72.0,0,1,2,0
5026,27,0,0,0,1,0,2,0,1,70.0,30000,0,0,0
5027,33,0,1,0,2,0,1,0,5,63.0,0,1,1,0
5052,31,0,0,1,1,0,1,1,6,71.0,0,0,0,0
5057,30,0,1,0,1,0,2,0,1,62.0,0,1,0,0
5059,39,0,0,0,4,1,1,0,1,73.0,30000,2,0,0
5066,32,0,1,2,2,0,1,0,1,66.0,20000,0,2,0
5071,23,0,0,0,4,0,2,0,1,72.0,0,0,1,0
5073,26,0,0,0,1,0,2,1,1,73.0,0,2,0,0
5074,19,0,0,0,4,0,2,0,1,71.0,20000,1,1,0
5086,28,0,1,0,2,1,2,0,1,68.0,40000,0,0,0
5109,27,0,0,0,1,0,2,0,1,73.0,0,0,0,0
5111,21,0,0,0,0,0,2,2,1,69.0,0,1,0,4
5127,51,0,1,1,2,0,0,0,2,66.0,30000,2,0,0
5133,54,0,1,0,2,0,2,0,6,69.0,0,2,0,0
5137,53,0,1,0,4,0,0,0,1,65.0,0,2,1,2
5146,39,0,1,0,1,4,1,0,3,68.0,60000,2,2,0
5152,24,0,1,0,2,0,2,0,1,67.0,0,0,0,0
5154,18,0,1,2,1,4,2,0,0,64.0,0,0,0,0
5155,35,0,1,0,1,0,3,1,1,61.0,0,0,0,0
5183,28,0,0,0,4,1,3,1,4,70.0,0,0,1,1
5201,33,0,0,0,4,0,2,0,2,65.0,0,0,0,0
5203,30,0,0,0,0,1,2,0,2,76.0,30000,1,0,2
5207,25,0,1,0,1,0,2,0,0,62.0,0,2,0,3
5214,41,0,1,0,4,0,2,0,2,62.0,0,0,1,0
5220,42,1,0,0,4,1,2,0,1,71.0,0,2,0,0
5226,19,0,0,0,4,0,0,1,1,66.0,0,1,0,0
5227,48,3,0,0,1,0,2,0,2,69.0,100000,3,5,0
5231,42,0,1,0,2,0,2,0,1,70.0,0,3,0,0
5240,39,0,0,0,4,0,2,0,1,70.0,80000,1,1,0
5246,33,0,0,0,4,0,2,0,1,73.0,150000,0,0,0
5254,24,0,1,0,1,0,0,0,1,56.0,0,0,0,0
5277,32,0,1,0,4,0,2,0,2,64.0,0,2,0,0
5287,27,0,1,1,5,0,2,1,1,59.0,0,0,0,1
5299,63,0,0,0,4,1,1,0,1,69.0,0,2,0,0
5303,50,0,0,0,4,0,2,0,1,73.0,50000,2,0,0
5330,39,0,0,0,4,0,1,0,6,69.0,0,1,0,0
5346,28,0,1,0,4,0,3,0,1,63.0,0,1,1,0
5348,23,0,1,2,1,1,2,1,6,66.0,0,0,1,0
5349,65,0,0,0,1,0,1,0,1,72.0,0,0,0,0
5352,27,0,0,0,2,0,2,0,1,69.0,0,0,0,0
5356,48,0,0,1,1,1,2,0,1,68.0,0,0,0,0
5357,57,0,1,0,1,0,2,0,0,61.0,0,2,2,0
5369,36,0,1,2,1,1,3,1,1,63.0,0,1,0,2
5370,22,0,0,0,4,0,1,0,1,69.0,0,0,1,0
5377,25,0,0,0,1,0,3,1,1,71.0,50000,0,0,0
5378,49,0,0,1,4,0,2,0,1,71.0,0,0,1,0
5385,33,0,0,0,4,1,1,0,1,69.0,100000,1,0,0
5387,39,0,1,0,2,0,1,0,0,63.0,20000,0,0,2
5392,24,0,0,0,4,0,2,0,1,73.0,0,1,2,0
5394,54,0,0,0,1,0,2,0,1,69.0,70000,2,0,0
5396,60,0,1,0,2,0,2,0,1,65.0,0,3,1,0
5397,60,0,1,0,1,4,2,0,1,69.0,100000,3,0,0
5415,51,1,0,0,0,0,1,1,1,73.0,0,0,0,0
5424,21,0,1,0,0,0,2,0,1,64.0,0,1,0,0
5427,48,0,0,0,4,0,2,0,0,72.0,0,0,0,0
5436,22,0,1,0,1,0,2,0,1,66.0,0,0,0,0
5437,46,0,1,0,4,0,0,0,1,61.0,0,2,0,0
5441,24,0,0,0,1,0,2,0,3,72.0,0,0,0,0
5457,28,0,0,0,1,0,2,1,1,70.0,60000,1,0,0
5459,24,0,0,0,1,0,1,0,1,71.0,0,1,0,0
5460,20,0,0,0,4,0,2,0,1,66.0,20000,0,0,0
